FEC_MATRICULA;COD_CLASE_MAT;MARCA;MODELO;COD_PROCEDENCIA;BASTIDOR;COD_TIPO;COD_PROPULSION;CILINDRADA;TARA;PESO_MAX;NUM_PLAZAS;IND_PRECINTO;IND_EMBARGO;COD_PROVINCIA_VEH;COD_PROVINCIA_MAT;CLAVE_TRAMITE;CODIGO_POSTAL;FECHA_PRIM_MAT;IND_USADO;PERSONA;SERVICIO;MUNICIPIO;KW;RENTING;IND_ROBO;FABRICANTE;DISTANCIA_EJES
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY215440;40;0;999;980;1540;5;;;B;B;1;08291;;N;D;B00;RIPOLLET;55.00;N;;VOLKSWAGENAG;2456
02012015;0;NISSAN;X-TRAIL;1;JN1TCAT32U0006674;40;1;1598;1599;2090;5;;;J;J;1;23001;;N;D;B00;JAEN;96.00;N;;NISSANINTERNATIONAL,S.A.;2705
02012015;0;DACIA;LOGAN;3;UU14SDAG352040407;40;0;1149;974;1505;5;;;B;B;1;08204;;N;D;B00;SABADELL;55.00;N;;AUTOMOBILEDACIASA;2634
02012015;0;HYUNDAI;TUCSONIX35LM;3;TMAJU81VAFJ702301;40;1;1995;1550;2090;5;;;M;M;1;28250;;N;D;B00;TORRELODONES;100.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2640
02012015;0;MERCEDES-BENZ;ACTROS1845LS;3;WDB9634031L908200;81;1;12809;8303;18000;2;;;M;M;1;28189;;N;X;A01;PATONES;330.00;S;;DAIMLERAG;3850
02012015;0;OPEL;VIVARO;3;W0LJ7B7BSDY733166;0G;1;1995;1907;3055;9;;;IB;IB;B;07200;30042013;U;X;B00;FELANITX;84.00;N;;ADAMOPELAG;3498
02012015;0;MERCEDES-BENZ;ML350BLUETEC4MATIC;3;WDC1660241A497801;25;1;2987;2100;2950;5;;;A;A;1;03802;;N;X;B00;ALCOY;190.00;N;;DAIMLERAG;2915
02012015;0;RENAULT;KANGOO;3;VF1KW28G552031954;0G;1;1461;1320;1930;5;;;GC;GC;1;35215;;N;D;B00;TELDE;66.00;N;;RENAULTS.A.S.;2697
02012015;0;MERCEDES-BENZ;A200CDI;3;WDD1760081J352708;40;1;2143;1380;2010;5;;;CU;CU;1;16004;;N;D;B00;CUENCA;100.00;N;;DAIMLERAG;2699
02012015;0;DACIA;SANDERO;1;UU15SDCLC51795456;40;1;1461;1083;1600;5;;;PO;PO;1;36388;;N;D;B00;GONDOMAR;66.00;N;;AUTOMOBILEDACIASA;2589
02012015;0;SUZUKI;UH125;3;MLCC8111100302536;50;0;125;151;350;2;;;B;B;1;08788;;N;D;B00;VILANOVADELCAMI;9.10;N;;THAISUZUKIMOTORCOLTD;1465
02012015;0;MERCEDES-BENZ;A200CDI;3;WDD1760081J346603;40;1;2143;1410;2010;5;;;C;C;1;15220;;N;D;B00;AMES;100.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;GOLFSPORTSVAN;3;WVWZZZAUZFW568934;40;1;1598;1345;1920;5;;;MU;MU;1;30710;;N;D;B00;LOSALCAZARES;81.00;N;;VOLKSWAGENAG;2670
02012015;0;RENAULT;CLIO;3;VF15R2L0H52265418;40;1;1461;1071;1651;5;;;IB;IB;1;07007;;N;D;B00;PALMAMALLORCA;66.00;N;;RENAULTS.A.S.;2589
02012015;0;CITROEN;C3;0;VF7SC9HP0EW697579;40;1;1560;0;1608;5;;;M;M;1;28053;;N;D;B00;MADRID;68.00;N;;AUTOMOBILESCITROEN;2451
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1MS3JE20E137570;40;0;1798;1395;1815;5;;;BU;BU;1;09007;;N;D;B00;BURGOS;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR014710;40;1;1598;1095;1670;5;;;M;M;1;28031;;N;D;B00;MADRID;66.00;N;;SEAT,S.A.;2469
02012015;0;RENAULT;MEGANE;0;VF1BZ0R0252296906;40;1;1461;1215;1801;5;;;NA;LO;1;31513;;N;X;B00;ARGUEDAS;70.00;N;;RENAULTS.A.S.;2641
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW192677;40;0;1395;1196;1770;5;;;V;V;1;46010;;N;D;B00;VALENCIA;90.00;N;;VOLKSWAGENAG;2620
02012015;0;VOLKSWAGEN;GOLFSPORTSVAN;3;WVWZZZAUZFW557345;40;1;1598;1361;1940;5;;;M;M;1;28049;;N;D;B00;MADRID;81.00;N;;VOLKSWAGENAG;2670
02012015;0;CITROEN;NC4PIEHD115INTEN5P;0;VF73D9HC8EJ873578;40;1;1560;1298;1940;5;;;AB;AB;1;02440;;N;D;B00;MOLINICOS;85.00;N;;AUTOMOBILESCITROEN;2785
02012015;0;YAMAHA;XC115S;3;MLESE711000019406;50;0;114;93;255;2;;;TO;A;1;45760;;N;D;B00;LAGUARDIA;5.30;N;;THAIYAMAHAMOTORCOLTD;1250
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW513768;40;1;1968;1468;2080;5;;;M;M;1;28863;;N;D;B00;COBEÑA;81.00;N;;VOLKSWAGENAG;2605
02012015;0;OPEL;ASTRA;0;W0LPD6EK4FG021450;40;1;1686;1503;2030;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;81.00;S;;ADAMOPELAG;2685
02012015;0;LANDROVER;RANGEROVERSPORT;0;SALWA2JF5FA513164;25;1;4367;2415;3200;5;;;B;B;1;08256;;N;X;B00;AGUILARDESEGARRA;250.00;S;;JAGUARLANDROVERLIMITED;2923
02012015;0;TOYOTA;TOYOTAVERSO;1;NMTDM26R50R005844;40;1;1598;1520;2260;5;;;GI;GI;1;17480;;N;D;B00;ROSES;82.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2780
02012015;0;HONDA;NC750D;3;JH2RC71A7EK006203;50;0;745;226;432;2;;;S;M;1;39010;;N;D;B00;SANTANDER;40.30;N;;ND;1525
02012015;0;SKODA;FABIA;3;TMBEH25J9F3054688;40;0;1198;1020;1550;5;;;GI;GI;1;17460;;N;D;B00;CELRA;51.00;N;;SKODAAUTOA.S.;2451
02012015;0;MERCEDES-BENZ;A180;3;WDD1760121J347636;40;1;1461;1320;1960;5;;;SE;CA;1;41749;;N;X;B00;ELCUERVODESEVILLA;80.00;N;;DAIMLERAG;2699
02012015;0;AUDI;RS4AVANT;3;WUAZZZ8K1FA901164;40;0;4163;1795;2345;5;;;B;B;1;08009;;N;X;B00;BARCELONA;331.00;N;;QUATTROGMBH;2819
02012015;0;HONDA;WW125EX;3;ZDCJF57A0FF004392;50;0;125;124;310;2;;;B;B;1;08013;;N;D;B00;BARCELONA;8.60;N;;HONDAVIETNAMCOLTD;1315
02012015;0;LEXUS;CT200H;1;JTHKD5BH202222846;40;0;1798;1440;1845;5;;;M;M;1;28036;;N;D;B00;MADRID;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;OPEL;MERIVA;3;W0LSD9ER5F4008328;40;1;1598;1428;2040;5;;;B;B;1;08692;;N;D;B00;PUIGREIG;81.00;N;;ADAMOPELAG;2644
02012015;0;VOLKSWAGEN;UP!;3;WVWZZZAAZFD017264;40;0;999;854;1290;4;;;TF;TF;1;38320;;N;X;B00;LALAGUNA;55.00;N;;VOLKSWAGENAG;2407
02012015;0;LEXUS;IS300H;1;JTHBH5D2605036660;40;0;2494;1680;2145;5;;;M;M;1;28027;;N;D;B00;MADRID;133.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2800
02012015;0;YAMAHA;MAJESTYS;3;RKRSE811000001071;50;0;125;142;298;2;;;SS;SS;1;20017;;N;D;B00;DONOSTIA;8.80;N;;YAMAHAMOTORTAIWANCOLTD;1405
02012015;0;AUDI;A4AVANT;3;WAUZZZ8K8FA070692;40;1;1968;1575;2145;5;;;B;B;1;08256;;N;X;B00;AGUILARDESEGARRA;110.00;S;;AUDIA.G.;2817
02012015;0;YAMAHA;YP250R;3;VG5SG261000004182;50;0;250;173;261;2;;;MA;MA;1;29013;;N;D;B00;MALAGA;15.00;N;;MBKINDUSTRIE;1525
02012015;0;SUZUKI;UH125A;1;MLCC8112100401897;50;0;125;151;350;2;;;M;M;1;28046;;N;D;B00;MADRID;9.10;N;;THAISUZUKIMOTORCOLTD;1465
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR074375;40;0;1197;1090;1570;5;;;A;A;1;03296;;N;D;B00;ELCHE;63.00;N;;SEAT,S.A.;2469
02012015;6;PEUGEOT;TWEET;3;VGALW1AAA0S020201;90;0;49;97;250;2;;;PO;PO;1;36205;;N;D;B00;VIGO;2.30;N;;PEUGEOTMOTOCYCLESSA;1330
02012015;0;AUDI;A1SPORTBACK;3;WAUZZZ8X0EB165770;40;1;1598;1160;1650;5;;;SE;MA;1;41400;;N;D;B00;ECIJA;66.00;N;;AUDIA.G.;2457
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW550170;40;1;1968;1466;2080;5;;;PO;PO;1;36636;;N;D;B00;RIBADUMIA;103.00;N;;VOLKSWAGENAG;2605
02012015;0;TOYOTA;YARIS;3;VNKKC3D330A081079;40;1;1364;1095;1545;5;;;M;M;1;28522;;N;D;B00;RIVASVACIAMADRID;66.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW058458;40;1;1968;1466;2080;5;;;MU;MU;1;30006;;N;D;B00;MURCIA;103.00;N;;VOLKSWAGENAG;2605
02012015;0;HONDA;SH125D;3;ZDCJF41C0EF065085;50;0;125;129;314;2;;;B;B;1;08304;;N;D;B00;MATARO;8.70;N;;ND;1340
02012015;0;VOLKSWAGEN;TOURAN;3;WVGZZZ1TZFW037959;40;1;1598;1528;2250;7;;;M;M;1;28220;;N;D;B00;MAJADAHONDA;77.00;N;;VOLKSWAGENAG;2675
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP575709;40;1;1968;1361;1970;5;;;M;M;1;28108;;N;X;B00;ALCOBENDAS;110.00;S;;VOLKSWAGENAG;2620
02012015;0;PORSCHE;CAYENNESDIESEL;3;WP1ZZZ92ZFLA65092;25;1;4134;2215;2955;5;;;M;M;1;28914;;N;X;B00;LEGANES;283.00;N;;DR.ING.H.C.F.PORSCHEAG;2895
02012015;0;TOYOTA;TOYOTAVERSO;1;NMTDM26R30R020049;40;1;1598;1520;2260;7;;;M;M;1;28980;;N;D;B00;PARLA;82.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2780
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J089402;40;1;2143;1430;2020;5;;;BA;BA;1;06700;;N;D;B00;VILLANUEVADESERENA;100.00;N;;DAIMLERAG;2699
02012015;0;SEAT;LEONST;0;VSSZZZ5FZFR089269;40;0;1395;1202;1830;5;;;O;O;1;33600;;N;D;B00;MIERES;110.00;N;;SEAT,S.A.;2620
02012015;0;MERCEDES-BENZ;B180CDI;3;WDD2462121N105715;40;1;1461;1390;2000;5;;;MA;MA;1;29400;;N;D;B00;RONDA;80.00;N;;DAIMLERAG;2699
02012015;0;TOYOTA;RAV4;1;JTMRHREV40D016445;40;1;1998;1625;2190;5;;;SE;SE;1;41850;;N;D;B00;VILLAMANRIQUECDESA;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;DACIA;DUSTER;3;UU1HSDADF51933026;40;1;1461;1205;1785;5;;;AL;MU;1;04619;;N;D;B00;CUEVASDELALMANZORA;80.00;N;;AUTOMOBILEDACIASA;2673
02012015;0;HYUNDAI;IX35;3;TMAJU81AAEJ605323;40;0;1591;1427;1830;5;;;M;M;1;28100;;N;D;B00;ALCOBENDAS;99.00;N;;ND;2640
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1MS3JE00E113509;40;0;1798;1310;1815;5;;;TO;TO;1;45516;;N;D;B00;LAPUEBLAMONTALBAN;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;KYMCO;SUPERDINK125;1;RFBV21000E1518427;50;0;124;167;341;2;;;CA;CA;1;11100;;N;D;B00;SANFERNANDO;11.00;N;;KWANGYANGMOTORCOLTD;1553
02012015;0;AUDI;A7SPORTBACK;3;WAUZZZ4GXFN038725;40;1;2967;1895;2505;4;;;C;C;1;15873;;N;D;B00;VALDODUBRA;235.00;N;;AUDIA.G.;2915
02012015;0;TRIUMPH;THRUXTONACE;3;SMTTJ9147GF684554;50;0;865;219;430;2;;;LE;B;1;24300;;N;D;B00;BEMBIBRE;50.10;N;;TRIUMPHMOTORCYCLESLIMITED;1490
02012015;0;JAGUAR;XFSPORTBRAKE;3;SAJAA01K1FDU58571;40;1;2179;1878;2390;5;;;IB;IB;1;07003;;N;X;B00;PALMAMALLORCA;147.00;N;;JAGUARCARSLIMITED;2909
02012015;0;RENAULT;MEGANE;0;VF1BZ140652285127;40;1;1461;1215;1813;5;;;OU;OU;1;32600;;N;D;B00;VERIN;81.00;N;;RENAULTS.A.S.;2641
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP568338;40;1;1968;1436;1970;5;;;M;M;1;28913;;N;D;B00;LEGANES;110.00;N;;VOLKSWAGENAG;2620
02012015;0;TOYOTA;TOYOTARAV4;1;JTMRCREV90D060987;40;1;2231;1645;2220;5;;;SS;SS;1;20690;;N;D;B00;ELGETA;110.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;RENAULT;CLIOSPORTTOURER;3;VF17R0G0H51882324;40;0;1149;1030;1610;5;;;SE;SE;1;41020;;N;D;B00;SEVILLA;54.00;N;;RENAULTS.A.S.;2589
02012015;0;SEAT;ALHAMBRAECOMOTIVE;3;VSSZZZ7NZFV513565;40;1;1968;1747;2510;7;;;B;B;1;08760;;N;X;B00;MARTORELL;103.00;N;;SEAT,S.A.;2920
02012015;0;AUDI;A4AVANT;3;WAUZZZ8K3FA062483;40;1;1968;1595;2165;5;;;M;M;1;28100;;N;X;B00;ALCOBENDAS;110.00;S;;AUDIA.G.;2817
02012015;0;SEAT;ALTEAXL;0;VSSZZZ5PZFR010879;40;1;1968;1415;2034;5;;;O;O;1;33210;;N;D;B00;GIJON;103.00;N;;SEAT,S.A.;2578
02012015;0;DACIA;DUSTER;0;UU1HSDCL651933046;40;1;1461;1205;1771;5;;;MU;MU;1;30875;;N;D;B00;MAZARRON;66.00;N;;AUTOMOBILEDACIASA;2673
02012015;0;BMW;318D;3;WBA3D11080P700634;40;1;1995;1410;1985;5;;;LE;LE;1;24285;;N;D;B00;TURCIA;105.00;N;;BAYERISCHEMOTORENWERKEAG;2810
02012015;0;FIAT;PANDA;3;ZFA31200003354546;40;0;1242;963;1440;5;;;L;L;1;25110;;N;D;B00;ALPICAT;51.00;N;;FIATGROUPAUTOMOBILESS.P.A.;2300
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F129965;40;1;2143;1475;2115;5;;;CO;CO;1;14007;;N;D;B00;CORDOBA;125.00;N;;DAIMLERAG;2840
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J080151;40;1;2143;1430;2020;5;;;Z;Z;1;50820;;N;D;B00;ZARAGOZA;100.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP571643;40;0;1197;1222;1830;5;;;C;C;1;15174;;N;D;B00;CULLEREDO;77.00;N;;VOLKSWAGENAG;2620
02012015;0;RENAULT;MEGANESPORTTOURER;0;VF1KZ140651586040;40;1;1461;1308;1864;5;;;B;B;1;08256;;N;X;B00;AGUILARDESEGARRA;81.00;S;;RENAULTS.A.S.;2703
02012015;0;HONDA;WW125EX;3;ZDCJF57A0FF013345;50;0;125;124;310;2;;;MA;MA;1;29016;;N;D;B00;MALAGA;8.60;N;;HONDAITALIAINDUSTRIALESPA;1315
02012015;0;HONDA;CB500F;3;MLHPC45A9E5100457;50;0;471;190;372;2;;;MA;MA;1;29400;;N;D;B00;RONDA;35.00;N;;THAIHONDAMANUFACTURINGCOLTD;1410
02012015;0;YAMAHA;VP250;3;VG5SG194000009299;50;0;249;165;358;2;;;B;B;1;08038;;N;D;B00;BARCELONA;15.60;N;;MBKINDUSTRIE;1470
02012015;0;VOLKSWAGEN;KOMBI;3;WV2ZZZ7HZFX012706;0G;1;1968;1976;2800;9;;;T;T;1;43580;;N;X;B00;DELTEBRE;84.00;N;;VOLKSWAGENAG;3000
02012015;0;PEUGEOT;PARTNER;0;VF37J9HP0EJ811326;0G;1;1560;1360;2040;5;;;CA;CA;1;11510;;N;D;B00;PUERTOREAL;68.00;N;;AUTOMOBILESPEUGEOT;2728
02012015;0;NISSAN;NISSANQASHQAI;3;SJNFDAJ11U1278044;40;1;1598;1526;2005;5;;;A;A;1;03450;;N;D;B00;BANYERESDEMARIOLA;96.00;N;;NISSANINTERNATIONAL,S.A.;2646
02012015;0;TRIUMPH;THUNDERBIRDLT;3;SMTTNB17C7F668013;50;0;1700;330;600;2;;;M;M;1;28010;;N;D;B00;MADRID;69.00;N;;TRIUMPHMOTORCYCLESLIMITED;1664
02012015;0;HYUNDAI;I10;3;NLHA851CAFZ078056;40;0;1248;941;1450;5;;;M;M;1;28700;;N;D;B00;SANSEBASTIANREYES;64.00;N;;ND;2385
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2052041F146677;40;1;2143;1520;2170;5;;;A;A;1;03186;;N;D;B00;TORREVIEJA;125.00;N;;DAIMLERAG;2840
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY048296;40;1;1422;1076;1640;5;;;B;B;1;08740;;N;D;B00;SANDREUDEBARCA;66.00;N;;VOLKSWAGENAG;2456
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZ1KZCW131705;40;1;1598;1239;1870;5;;;M;BA;1;28903;30122014;U;D;B00;GETAFE;77.00;N;;VOLKSWAGENAG;2575
02012015;0;DACIA;LODGY;1;UU1JSDAC652245084;40;1;1461;1205;1870;5;;;MA;MA;1;29680;;N;D;A04;ESTEPONA;79.00;N;;AUTOMOBILEDACIASA;2810
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR081359;40;1;1598;1211;1800;5;;;M;M;1;28043;;N;D;B00;MADRID;77.00;N;;SEAT,S.A.;2618
02012015;0;PEUGEOT;PARTNER;0;VF37J9HP0EJ828352;0G;1;1560;1360;2040;5;;;CA;CA;1;11380;;N;D;B00;TARIFA;68.00;N;;AUTOMOBILESPEUGEOT;2728
02012015;0;MERCEDES-BENZ;GLA200CDI;0;WDC1569081J095153;40;1;2143;1505;2020;5;;;GU;GU;1;19005;;N;D;B00;GUADALAJARA;100.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY202576;40;0;1197;1060;1630;5;;;C;PO;1;15900;;N;D;B00;PADRON;81.00;N;;VOLKSWAGENAG;2456
02012015;0;HONDA;WW125EX;3;ZDCJF57A0FF013614;50;0;125;124;310;2;;;M;M;1;28939;;N;D;B00;ARROYOMOLINOS;8.60;N;;ND;1315
02012015;0;TOYOTA;YARIS;3;VNKKC3D320A086922;40;1;1364;1095;1545;5;;;B;B;1;08243;;N;D;B00;MANRESA;66.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;2;FLIEGL;SDS;3;WFDFLT33802015729;S0;;0;5135;38000;0;;;CU;CU;1;16415;;N;X;A00;VILLAMAYORSANTIAGO;0.00;N;;FLIEGLFAHRZEUGBAUGMBH;1410
02012015;0;CITROEN;C3PICHDI90EXC;3;VF7SH9HP4ET546161;40;1;1560;1205;1779;5;;;IB;IB;1;07620;;N;D;B00;LLUCMAJOR;68.00;N;;AUTOMOBILESCITROEN;2540
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW054467;40;1;1968;1468;2080;5;;;B;B;1;08026;;N;D;B00;BARCELONA;81.00;N;;VOLKSWAGENAG;2605
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW065610;40;1;1968;1468;2080;5;;;V;V;1;46117;;N;D;B00;BETERA;81.00;N;;VOLKSWAGENAG;2605
02012015;0;PEUGEOT;2085PLIKE1.0PURET68;3;VF3CCZMZ0ET167309;40;0;999;975;1485;5;;;A;A;1;03140;;N;X;B00;GUARDAMARDELSEGURA;50.00;N;;AUTOMOBILESPEUGEOT;2538
02012015;0;ALFAROMEO;ALFAGIULIETTA;3;ZAR94000007353900;40;1;1598;1331;1815;5;;;V;V;1;46199;;N;D;B00;CORTESDEPALLAS;77.00;N;;FIATGROUPAUTOMOBILESS.P.A.;2634
02012015;0;NISSAN;NISSANQASHQAI;3;SJNFDAJ11U1275097;40;1;1598;1511;2005;5;;;A;A;1;03190;;N;D;B00;PILARDELAHORADADA;96.00;N;;NISSANINTERNATIONAL,S.A.;2646
02012015;0;FORD;FIESTA;3;WF0DXXGAKDEB69772;40;0;1242;785;1530;5;;;Z;Z;1;50014;;N;D;B00;ZARAGOZA;60.00;N;;FORDWERKEGMBH;2489
02012015;0;MERCEDES-BENZ;C220BLUTEC;3;WDD2050041F145085;40;1;2143;1475;2115;5;;;P;P;1;34003;;N;X;B00;PALENCIA;125.00;N;;DAIMLERAG;2840
02012015;0;RENAULT;MEGANE;0;VF1BZ100652325730;40;1;1461;1215;1797;5;;;LU;LU;1;27002;;N;D;B00;LUGO;81.00;N;;RENAULTS.A.S.;2641
02012015;0;SEAT;ALHAMBRA;3;VSSZZZ7NZFV511409;40;1;1968;1767;2530;7;;;B;B;1;08760;;N;X;B00;MARTORELL;130.00;N;;SEAT,S.A.;2920
02012015;0;TOYOTA;TOYOTARAV4;1;JTMWHREV60D030673;40;1;1998;1570;2135;5;;;BA;BA;1;06196;;N;D;B00;SOLANADELOSBARROS;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;CITROEN;C4CACTBHDIL00FEELCO;0;VF70BBHYBEE520691;40;1;1560;1145;1610;5;;;M;TO;1;28806;;N;X;B00;ALCALADEHENARES;73.00;N;;AUTOMOBILESCITROEN;2595
02012015;0;SEAT;TOLEDO;0;VSSZZZNHZF1012461;40;1;1598;1190;1725;5;;;A;A;1;03440;;N;D;B00;IBI;77.00;N;;ND;2589
02012015;0;YAMAHA;MT07;3;JYARM042000008794;50;0;689;172;355;2;;;M;M;1;28047;;N;D;B00;MADRID;35.00;N;;ND;1400
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW065097;40;1;1598;1246;1820;5;;;M;M;1;28529;;N;D;B00;RIVASVACIAMADRID;77.00;N;;VOLKSWAGENAG;2620
02012015;0;CITROEN;N-C4HDI150EXCLUSIV;3;VF7NCRHE8EY586804;40;1;1997;1320;1885;5;;;B;B;1;08226;;N;D;B00;TERRASSA;110.00;N;;AUTOMOBILESCITROEN;2608
02012015;0;HYUNDAI;TUCSONIX35LM;3;TMAJU81UAFJ697149;40;1;1685;1490;1940;5;;;M;M;1;28021;;N;D;B00;MADRID;85.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2640
02012015;0;TOYOTA;TOYOTARAV4;1;JTMRHREV30D014993;40;1;1998;1625;2190;5;;;SS;SS;1;20150;;N;D;B00;VILLABONA;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;KYMCO;AGILITYCITY125;1;LC2C20000E2601902;50;0;125;119;273;2;;;SE;SE;1;41960;;N;D;B00;GINES;7.00;N;;CHANGZHOUKWANGYANGMOTORCOLTD;1340
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1ZS3JE90E135692;40;0;1798;1400;1815;5;;;MA;CA;1;29400;;N;D;A04;RONDA;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;BMW;420I;3;WBA4A11050GF93526;40;0;1997;1505;2065;5;;;VI;VI;1;01005;;N;D;B00;VITORIAGASTEIZ;135.00;N;;BAYERISCHEMOTORENWERKEAG;2810
02012015;0;RENAULT;CLIO;3;VF15R040H52234848;40;1;1461;1071;1651;5;;;M;M;1;28213;;N;X;B00;COLMENARDELARROYO;55.00;S;;RENAULTS.A.S.;2589
02012015;0;OPEL;ASTRA;3;W0LPD6E41FG009709;40;0;1364;1428;2005;5;;;SA;SA;1;37008;;N;D;B00;SALAMANCA;103.00;N;;ADAMOPELAG;2685
02012015;0;RENAULT;CLIO;3;VF15R040H51578398;40;1;1461;1071;1651;5;;;M;M;1;28213;;N;X;B00;COLMENARDELARROYO;55.00;S;;RENAULTS.A.S.;2589
02012015;0;AUDI;A4AVANT;3;WAUZZZ8K6FA077575;40;0;1798;1530;2100;5;;;B;B;1;08026;;N;D;B00;BARCELONA;125.00;N;;AUDIA.G.;2817
02012015;0;VOLKSWAGEN;CADDY;3;WV2ZZZ2KZFX055959;0G;1;1598;1447;2264;5;;;GC;GC;1;35110;;N;X;B00;SANTALUCIA;75.00;N;;VOLKSWAGENAG;2681
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW198429;40;1;1968;1278;1860;5;;;O;O;1;33420;;N;D;B00;SIERO;110.00;N;;VOLKSWAGENAG;2620
02012015;0;HYUNDAI;TUCSONIX35LM;3;TMAJT81UAFJ703131;40;1;1685;1415;1940;5;;;B;B;1;08296;;N;D;B00;CASTELLBELLIVILAR;85.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2640
02012015;0;BMW;116D;3;WBA1C71050P840542;40;1;1995;1320;1885;5;;;V;V;1;46004;;N;D;B00;VALENCIA;85.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;FIAT;500L;3;ZFA19900005199051;40;1;1598;1507;1925;5;;;B;B;1;08400;;N;X;B00;GRANOLLERS;77.00;N;;FIATGROUPAUTOMOBILESS.P.A.;2612
02012015;0;MERCEDES-BENZ;ML350BLUETEC4MATIC;3;WDC1660241A468562;25;1;2987;2100;2950;5;;;A;A;1;03320;;N;X;B00;ELCHE;190.00;N;;DAIMLERAG;2915
02012015;0;CITROEN;C3PICHDI90ATTRACT;3;VF7SH9HP4ET528966;40;1;1560;1205;1779;5;;;M;GU;1;28140;;N;D;B00;FUENTEELSAZJARAMA;68.00;N;;AUTOMOBILESCITROEN;2540
02012015;0;PIAGGIO;FLY1253V;3;RP8M79100EV010106;50;0;124;126;310;2;;;CA;CA;1;11100;;N;D;B00;SANFERNANDO;8.90;N;;PIAGGIOVIETNAMCOLTD;1325
02012015;0;AUDI;A3SPORTBACK;3;WAUZZZ8V0FA048874;40;0;1395;1205;1765;5;;;Z;Z;1;50009;;N;D;B00;ZARAGOZA;92.00;N;;AUDIA.G.;2620
02012015;0;RENAULT;MEGANE;0;VF1BZ0R0252211090;40;1;1461;1215;1801;5;;;GC;GC;1;35250;;N;X;B00;INGENIO;70.00;N;;RENAULTS.A.S.;2641
02012015;0;OPEL;CORSAE;3;W0L0XEP68F4070325;40;0;1398;1163;1630;5;;;T;T;1;43850;;N;D;B00;CAMBRILS;66.00;N;;ADAMOPELAG;2510
02012015;0;AUDI;A3;3;WAUZZZ8VXFA077959;40;1;1968;1320;1880;5;;;SE;SE;1;41520;;N;X;B00;ELVISODELALCOR;110.00;N;;AUDIA.G.;2620
02012015;0;AUDI;Q3;3;WAUZZZ8U8ER146137;40;1;1968;1445;2045;5;;;A;A;1;03113;;N;D;B00;ALICANTE;103.00;N;;AUDIA.G.;2601
02012015;0;KYMCO;AGILITYCITY125;1;LC2C20000E2602985;50;0;126;119;273;2;;;SE;SE;1;41420;;N;D;B00;FUENTESDEANDALUCIA;7.00;N;;CHANGZHOUKWANGYANGMOTORCOLTD;1340
